Result_id,Model_Name,Prompt_Version,Timestamp_SGT,Industry,Seniority_level,JD_ID,JD_framing,JD_Region,Frame_CV_ID,CV_framing,Hireability_Score,Hireability_Reason,Competence_Score,Competence_Reason,Fit_Score,Fit_Reason,Performance_Score,Performance_Reason,Leadership_Exhibited,Leadership_Control,Leadership_Effective,Leadership_Avg,Leadership_Reason,Status_Score,Status_Reason,Warmth_Score,Warmth_Reason,Recommendation,Raw_JSON,Error
JD026_FCL093,gpt-4.1-mini,region,2026-07-24 01:39:19,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL093,Agentic,3,The candidate shows some relevant procurement experience but lacks specific details and examples tied to senior-level responsibilities and leadership required for this role.,3,The candidate demonstrates basic competence in procurement and vendor management but provides limited evidence of advanced skills or strategic impact.,3,"The candidate has relevant procurement experience but does not clearly address key job requirements such as negotiation, supplier evaluation, or cross-functional leadership.",3,The candidate appears capable of performing routine procurement tasks but lacks demonstrated ability to meet the senior-level expectations outlined in the job description.,2,2,2,2.0,"The cover letter does not provide evidence of leadership, mentoring, or team management experience expected for a senior-level role.",2,"Given the limited senior-level experience and leadership evidence, the candidate is unlikely to attain high professional status in this role.",3,"The tone is polite and professional but somewhat generic, offering limited insight into the candidate's warmth or interpersonal qualities.",Consider,,
JD026_FCL094,gpt-4.1-mini,region,2026-07-24 01:39:25,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL094,Communal,3,The candidate shows some relevant procurement experience but lacks specific examples of senior-level responsibilities and achievements required for this role.,3,The candidate demonstrates basic procurement and vendor management skills but does not clearly convey advanced competencies or strategic impact.,3,"The candidate has relevant procurement experience but does not address key senior-level duties such as negotiation, supplier evaluation, or leadership.",3,The candidate appears capable of handling some procurement tasks but may struggle with the full scope and complexity of this senior-level position.,2,2,2,2.0,"The cover letter does not demonstrate leadership experience or potential, nor does it mention mentoring or managing teams.",2,"Given the limited senior-level experience and leadership evidence, the candidate is unlikely to attain high status or influence in this role.",3,The tone is polite and professional but lacks personal warmth or enthusiasm that might indicate strong interpersonal skills.,Consider,,
JD026_FCL095,gpt-4.1-mini,region,2026-07-24 01:39:31,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL095,Agentic,3,The candidate shows relevant procurement experience but lacks specific evidence of senior-level responsibilities and leadership required for this role.,3,The candidate demonstrates basic competence in procurement tasks and technical skills but does not clearly convey advanced expertise or strategic impact.,3,"The candidate’s experience aligns with some job requirements but lacks clear demonstration of managing complex supply chain functions, negotiations, and mentoring.",3,The candidate would likely perform routine procurement duties adequately but may struggle with senior-level responsibilities such as strategic improvements and cross-functional leadership.,2,2,2,2.0,"The cover letter does not provide evidence of leadership, team management, or mentoring experience expected for a senior-level role.",2,"Based on the information, the candidate is unlikely to attain high professional status or influence in a senior procurement role without further demonstrated leadership or strategic impact.",3,The tone is polite and professional but lacks personal warmth or enthusiasm that would suggest strong interpersonal skills.,Consider,,
JD026_FCL096,gpt-4.1-mini,region,2026-07-24 01:39:38,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL096,Communal,3,The candidate shows some relevant procurement experience but lacks specific senior-level achievements and detailed examples aligned with the job's advanced responsibilities.,2,The cover letter indicates basic procurement skills and familiarity with relevant processes but does not demonstrate strong expertise or advanced competencies.,3,The candidate has some procurement background but does not clearly demonstrate the full range of skills and leadership required for a senior-level procurement role.,3,"The candidate appears capable of handling routine procurement tasks but may struggle with complex negotiations, strategic sourcing, and cross-functional leadership.",2,2,2,2.0,"The letter does not provide evidence of leadership experience or ability to mentor and influence teams, which are critical for this senior role.",2,"Given the limited senior-level experience and leadership evidence, the candidate is unlikely to attain high professional status in this role.",3,"The tone is polite and professional but somewhat generic, providing limited insight into the candidate's warmth or interpersonal qualities.",Consider,,
JD026_FCL097,gpt-4.1-mini,region,2026-07-24 01:39:44,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL097,Agentic,3,"The candidate shows some relevant experience in procurement and supply chain but provides only vague and limited details, lacking clear evidence of senior-level capabilities or leadership.",2,The cover letter mentions basic procurement tasks and some technical skills but lacks demonstration of advanced competencies or strategic impact expected for a senior-level role.,3,"The candidate has some relevant experience in vendor contracts, purchase orders, and inventory analysis but does not clearly address key responsibilities like negotiation, supplier evaluation, or mentoring.",3,"Based on the limited information, the candidate might adequately perform routine procurement tasks but is unlikely to meet the full performance requirements of a senior-level procurement position.",2,2,2,2.0,"The cover letter does not mention any leadership, mentoring, or team management experience, which are critical for this senior role.",2,"Without demonstrated senior-level experience or leadership, the candidate is unlikely to attain high professional status in this role.",3,The tone is polite and professional but lacks personalization or enthusiasm that would convey warmth or strong interpersonal skills.,Reject,,
JD026_FCL098,gpt-4.1-mini,region,2026-07-24 01:39:51,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL098,Communal,3,The candidate shows some relevant experience but lacks specific details and examples related to senior-level procurement responsibilities and leadership.,2,The cover letter indicates basic procurement and supply chain knowledge but does not demonstrate advanced skills or accomplishments expected for a senior role.,3,"The candidate has some relevant experience in procurement and vendor relations but does not clearly address key job requirements such as negotiation, category management, or continuous improvement.",3,The candidate appears capable of performing basic procurement tasks but lacks evidence of ability to meet the full scope and complexity of the senior-level role.,2,2,2,2.0,"No mention of mentoring, coaching, or leading teams; leadership potential is not demonstrated in the cover letter.",2,"Based on the limited information, the candidate is unlikely to attain high professional status in a senior procurement role without further demonstrated expertise.",3,"The tone is polite and professional but somewhat generic, showing basic warmth and sincerity without strong personal engagement.",Consider,,
JD026_FCL099,gpt-4.1-mini,region,2026-07-24 01:39:56,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL099,Agentic,4,"The candidate demonstrates relevant procurement experience and technical skills but provides limited detail on leadership, strategic impact, or specific achievements.",3,The candidate shows basic competence in procurement tasks and contract management but lacks evidence of advanced problem-solving or process improvement skills.,4,The candidate’s experience aligns with core procurement functions but does not clearly address all senior-level responsibilities or competencies required.,4,The candidate appears capable of performing routine procurement duties but may need development to meet higher-level performance expectations.,3,3,3,3.0,"The cover letter does not provide explicit examples of leadership, team management, or mentoring, suggesting limited demonstrated leadership potential.",3,"Based on the information, the candidate is likely to hold a mid-level role rather than a high-status senior position without further demonstrated leadership or strategic impact.",3,"The tone is professional and polite but somewhat generic, providing limited insight into warmth or interpersonal qualities.",Consider,,
JD026_FCL100,gpt-4.1-mini,region,2026-07-24 01:40:03,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL100,Communal,3,"The candidate shows some relevant experience but lacks specific examples and depth related to senior-level procurement responsibilities, limiting confidence in recommending hire outright.",2,The cover letter indicates basic competence in procurement tasks but does not demonstrate advanced skills or accomplishments expected for a senior-level role.,3,The candidate has some relevant supply chain and procurement experience but does not clearly meet the senior-level requirements or demonstrate the full scope of needed skills.,3,The candidate appears capable of performing some procurement duties but lacks evidence of handling complex responsibilities or leadership expected in this role.,2,2,2,2.0,"No clear indication of leadership experience or ability to manage teams and influence stakeholders, which are critical for this senior-level position.",2,"Based on the limited information, the candidate is unlikely to attain high professional status or influence in a senior procurement role.",3,"The tone of the letter is polite and professional but somewhat generic, providing limited insight into warmth or interpersonal qualities.",Consider,,
JD026_FCL101,gpt-4.1-mini,region,2026-07-24 01:40:08,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL101,Agentic,3,The candidate shows some relevant procurement experience but lacks specific details and examples related to senior-level responsibilities and leadership required for this role.,3,The candidate demonstrates basic competence in procurement and supply chain tasks but does not clearly convey advanced skills or strategic capabilities expected at a senior level.,3,"The candidate has relevant procurement experience but does not address many key job requirements such as negotiation, continuous improvement, supplier evaluation, or mentoring.",3,The candidate appears capable of performing routine procurement duties but may struggle with the complexity and leadership demands of this senior-level position.,2,2,2,2.0,"The cover letter does not provide evidence of leadership experience, mentoring, or managing teams, which are critical for this senior role.",2,"Given the limited senior-level experience and leadership evidence, the candidate is unlikely to attain high professional status in this role.",3,The tone is polite and professional but lacks personal warmth or enthusiasm that might indicate strong interpersonal skills.,Consider,,
JD026_FCL102,gpt-4.1-mini,region,2026-07-24 01:40:15,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL102,Communal,3,The candidate shows some relevant experience but lacks specific examples and depth related to senior-level procurement responsibilities required for this role.,2,The cover letter indicates basic procurement knowledge but does not demonstrate strong skills or accomplishments expected at a senior level.,3,"The candidate has some procurement and supply chain experience but does not clearly address key job requirements such as negotiation, category management, or leadership.",3,The candidate appears capable of performing some procurement tasks but may struggle with the complexity and leadership demands of this senior role.,2,2,2,2.0,"The letter does not provide evidence of leadership experience or ability to influence and mentor others, which are critical for this senior position.",2,"Based on the limited information and lack of demonstrated senior-level skills, the candidate is unlikely to attain high professional status in this role.",3,"The tone is polite and professional but somewhat generic, providing limited insight into the candidate’s warmth or interpersonal qualities.",Consider,,
JD026_FCL103,gpt-4.1-mini,region,2026-07-24 01:40:21,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL103,Agentic,3,The candidate shows some relevant experience but lacks specific details and evidence of senior-level procurement skills required for this role.,2,The cover letter indicates basic procurement and supply chain knowledge but does not demonstrate advanced competence or strategic capabilities.,3,"The candidate has some relevant experience but does not clearly address key responsibilities such as negotiation, supplier evaluation, or leadership.",3,The candidate appears capable of handling routine procurement tasks but may struggle with the senior-level demands and complex problem-solving required.,2,2,2,2.0,"No evidence of leadership, mentoring, or team management is provided; the letter focuses on individual tasks rather than leading or influencing others.",2,"Given the limited senior-level experience and leadership evidence, the candidate is unlikely to attain high professional status in this role.",3,"The tone is polite and professional but somewhat generic, lacking personal warmth or strong engagement.",Consider,,
JD026_FCL104,gpt-4.1-mini,region,2026-07-24 01:40:27,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL104,Communal,3,The candidate shows some relevant experience but lacks specific senior-level procurement achievements and leadership evidence required for this role.,3,The candidate demonstrates basic procurement and supply chain skills but does not clearly convey advanced competencies or strategic impact.,3,"The candidate has relevant operational experience but does not sufficiently address key senior-level responsibilities such as negotiation, category management, or mentoring.",3,The candidate appears capable of handling routine procurement tasks but may struggle with complex problem solving and leadership demands of the role.,2,2,2,2.0,"The cover letter does not provide evidence of leadership, team management, or influence over others, which are critical for this senior role.",2,"Without demonstrated senior-level experience or leadership, the candidate is unlikely to attain high professional status in this role.",4,"The candidate’s tone is polite, sincere, and collaborative, suggesting a warm and trustworthy personality.",Consider,,
JD026_FCL105,gpt-4.1-mini,region,2026-07-24 01:40:34,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL105,Agentic,3,"The candidate shows some relevant experience but the cover letter lacks specific achievements, leadership examples, and detailed alignment with senior-level procurement responsibilities.",3,The candidate demonstrates basic competence in procurement and supply chain tasks but provides limited evidence of advanced skills or strategic impact.,3,The candidate has relevant experience in procurement cycles and vendor management but does not clearly demonstrate the senior-level skills or leadership required for this role.,3,"The candidate appears capable of performing routine procurement duties but lacks evidence of handling complex negotiations, continuous improvement, or cross-functional leadership.",2,2,2,2.0,"The cover letter does not provide examples of leadership, mentoring, or team management, which are critical for a senior-level procurement role.",2,"Based on the information provided, the candidate is unlikely to attain high professional status or influence in a senior procurement role without demonstrated leadership or strategic impact.",3,"The tone of the cover letter is polite and professional but somewhat generic, offering limited insight into the candidate's personality or warmth.",Reject,,
JD026_FCL106,gpt-4.1-mini,region,2026-07-24 01:40:40,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL106,Communal,3,"The candidate shows some relevant experience but lacks specific details and strong alignment with senior-level procurement responsibilities, limiting confidence in recommending hire.",2,The cover letter indicates basic procurement and supply chain knowledge but lacks evidence of advanced skills or accomplishments expected for a senior-level role.,3,The candidate has some relevant experience in procurement cycles and vendor management but does not clearly demonstrate the full range of required skills and leadership for this senior position.,3,"The candidate appears capable of performing some procurement tasks but may struggle with complex responsibilities such as negotiation, continuous improvement, and cross-functional leadership.",2,2,2,2.0,"The cover letter does not provide evidence of leadership experience or ability to mentor, influence, or manage teams, which are critical for this senior role.",2,"Given the limited demonstrated senior-level skills and leadership, the candidate is unlikely to attain high professional status in this role.",3,"The tone is polite and professional but somewhat generic, providing limited insight into the candidate's warmth or interpersonal qualities.",Reject,,
JD026_FCL107,gpt-4.1-mini,region,2026-07-24 01:40:46,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL107,Agentic,3,The candidate shows some relevant experience but provides only vague and general statements without clear evidence of senior-level procurement skills or accomplishments.,2,"The cover letter indicates basic procurement knowledge and technical skills but lacks detail on complex problem solving, negotiation, or leadership competencies.",3,The candidate demonstrates familiarity with vendor contracts and inventory tracking but does not clearly address many key responsibilities or competencies required for this senior-level role.,3,The candidate appears capable of performing some procurement tasks but lacks evidence of ability to meet the full scope and complexity of the job requirements.,2,2,2,2.0,"No mention of mentoring, coaching, or managing teams; leadership potential is not demonstrated in the cover letter.",2,The candidate does not present themselves as a senior-level professional likely to hold significant influence or prominence in the organization.,3,The tone is polite and professional but lacks personal warmth or enthusiasm that might indicate strong interpersonal skills.,Reject,,
JD026_FCL108,gpt-4.1-mini,region,2026-07-24 01:40:53,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL108,Communal,3,The candidate shows some relevant experience but lacks specific senior-level procurement achievements and leadership evidence required for this role.,2,The candidate demonstrates basic procurement and supply chain knowledge but does not clearly convey advanced skills or strategic capabilities.,3,The candidate has some relevant experience but does not sufficiently demonstrate the depth of skills or responsibilities expected for a senior-level procurement position.,3,"The candidate appears capable of handling routine procurement tasks but may struggle with complex negotiations, leadership, and strategic improvements.",2,2,2,2.0,"The cover letter lacks any mention of leadership, mentoring, or team management experience, which are critical for this senior role.",2,"Given the limited senior-level experience and leadership evidence, the candidate is unlikely to attain high professional status in this role.",3,"The tone is polite and professional but somewhat generic, showing basic sincerity without strong warmth or personal engagement.",Consider,,
JD026_FCL109,gpt-4.1-mini,region,2026-07-24 01:40:59,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL109,Agentic,3,The candidate shows some relevant procurement experience but lacks specific details and examples aligned with senior-level responsibilities and leadership expectations.,3,The candidate demonstrates basic competence in procurement tasks but does not clearly convey advanced skills or strategic capabilities required for this senior role.,3,"The candidate has foundational procurement knowledge but does not sufficiently address key job requirements such as negotiation, supplier evaluation, or cross-functional leadership.",3,The candidate appears capable of performing routine procurement duties but may struggle with the complexity and leadership demands of this senior-level position.,2,2,2,2.0,"The cover letter does not provide evidence of leadership experience or ability to influence and mentor others, which are critical for this role.",2,"Due to limited demonstrated senior-level skills and leadership, the candidate is unlikely to attain high professional status in this role.",3,The tone is polite and professional but lacks personal warmth or enthusiasm that might indicate strong interpersonal skills.,Consider,,
JD026_FCL110,gpt-4.1-mini,region,2026-07-24 01:41:05,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL110,Communal,3,The candidate shows some relevant experience in procurement and supply chain but lacks clear evidence of senior-level skills and responsibilities required for this role.,2,The candidate demonstrates basic competence in procurement tasks but does not convey advanced skills or strategic capabilities expected for a senior-level position.,3,"The candidate has some relevant experience but does not clearly meet the knowledge, skills, and abilities needed to perform the senior-level procurement duties effectively.",3,"The candidate would likely complete basic procurement tasks but may struggle with complex responsibilities such as negotiation, supplier evaluation, and leadership.",2,2,2,2.0,"The cover letter does not provide evidence of leadership experience or ability to manage and mentor teams, which is critical for this senior role.",2,"Given the limited senior-level experience and leadership evidence, the candidate is unlikely to attain high professional status in this role.",3,The candidate's tone is polite and professional but lacks personal warmth or strong engagement that would suggest high interpersonal warmth.,Reject,,
JD026_FCL111,gpt-4.1-mini,region,2026-07-24 01:41:12,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL111,Agentic,3,"The candidate shows some relevant experience but provides only vague and generic information, lacking specific achievements or detailed alignment with senior-level responsibilities.",2,The cover letter indicates familiarity with procurement tasks and tools but lacks concrete examples or evidence of advanced skills or strategic impact.,3,The candidate mentions relevant procurement and supply chain activities but does not demonstrate the depth of knowledge or leadership required for a senior-level role.,3,"The candidate appears capable of handling basic procurement duties but may struggle with complex problem-solving, stakeholder influence, and mentoring expected at this level.",2,2,2,2.0,"No explicit leadership experience or examples are provided, making it difficult to assess the candidate's ability to lead or influence teams effectively.",2,"Based on the limited information and lack of demonstrated senior-level competencies, the candidate is unlikely to attain high professional status in this role.",3,"The tone is polite and professional but somewhat formal and impersonal, providing limited insight into warmth or interpersonal qualities.",Reject,,
JD026_FCL112,gpt-4.1-mini,region,2026-07-24 01:41:19,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL112,Communal,3,"The candidate shows some relevant experience but lacks specific details and strong alignment with senior-level procurement responsibilities, limiting confidence in recommending hire.",2,The cover letter indicates familiarity with procurement tasks and tools but provides minimal evidence of advanced skills or accomplishments expected at a senior level.,3,"The candidate has some procurement and supply chain experience but does not clearly demonstrate the full range of required knowledge, skills, and leadership abilities for this senior role.",3,"Based on the limited information, the candidate might perform basic procurement duties but likely would struggle with complex tasks and leadership expectations of the position.",2,2,2,2.0,"The letter does not mention leadership, mentoring, or team management experience, which are critical for this senior-level role.",2,"Without demonstrated senior-level experience or leadership, the candidate is unlikely to attain high professional status in this role.",3,The tone is polite and professional but somewhat generic and lacks personal warmth or enthusiasm.,Reject,,
JD026_FCL113,gpt-4.1-mini,region,2026-07-24 01:41:25,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL113,Agentic,3,The candidate shows some relevant experience in procurement and supply chain but provides only general statements without specific achievements or clear alignment to all job requirements.,3,The cover letter indicates familiarity with procurement processes and tools but lacks concrete examples or metrics demonstrating strong competence.,3,"The candidate mentions relevant skills like contract management and inventory optimization but does not address many key responsibilities such as negotiation, supplier evaluation, or leadership.",3,"Based on the limited information, the candidate might adequately perform basic procurement tasks but may struggle with senior-level responsibilities and cross-functional collaboration.",2,2,2,2.0,"The letter does not mention leadership, mentoring, or team management experience, which are critical for a senior-level role.",2,"Without demonstrated leadership or advanced skills, the candidate is unlikely to attain high professional status in this senior procurement role.",3,"The tone is polite and professional but somewhat generic, lacking personal warmth or enthusiasm.",Consider,,
JD026_FCL114,gpt-4.1-mini,region,2026-07-24 01:41:31,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL114,Communal,3,The candidate shows some relevant experience but provides only vague and generic statements without clear evidence of senior-level procurement skills or accomplishments.,2,The cover letter indicates familiarity with procurement concepts but lacks specific examples or demonstrated expertise in key senior-level responsibilities.,3,The candidate mentions relevant procurement activities but does not clearly demonstrate the advanced skills or leadership abilities required for this senior-level role.,3,"Based on the limited information, the candidate might perform basic procurement tasks but likely would struggle with complex responsibilities and leadership demands.",2,2,2,2.0,"The letter does not provide evidence of leadership experience or ability to influence and mentor others, which are critical for this senior role.",2,The candidate is unlikely to attain high professional status in this role without demonstrated senior-level experience or leadership capabilities.,3,"The tone is polite and professional but somewhat generic, making it difficult to assess warmth or sincerity strongly.",Reject,,
JD026_FCL115,gpt-4.1-mini,region,2026-07-24 01:41:38,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL115,Agentic,3,The candidate shows some relevant experience in procurement and supply chain but lacks specific details and examples aligned with senior-level responsibilities.,3,The candidate demonstrates basic competence in procurement tasks but does not clearly convey advanced skills or accomplishments expected at a senior level.,3,The candidate’s experience partially matches the job requirements but lacks evidence of managing complex supply chain functions or leadership in procurement.,3,The candidate appears capable of performing routine procurement duties but may struggle with higher-level strategic tasks and cross-functional collaboration.,2,2,2,2.0,"The cover letter does not provide evidence of leadership experience, mentoring, or managing teams, which are critical for this senior role.",2,"Given the limited senior-level experience and leadership evidence, the candidate is unlikely to attain high professional status in this role.",3,"The tone is polite and professional but somewhat generic, lacking personal warmth or strong engagement.",Consider,,
JD026_FCL116,gpt-4.1-mini,region,2026-07-24 01:41:46,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL116,Communal,3,The candidate shows some relevant experience and skills but the cover letter lacks specificity and clear demonstration of senior-level procurement expertise required for this role.,2,The candidate mentions relevant competencies like data analysis and contract administration but provides limited concrete examples or achievements indicating strong competence.,3,"The candidate has some procurement and supply chain experience but does not clearly address key senior-level responsibilities such as negotiation, category management, or leadership.",3,"Based on the letter, the candidate might perform basic procurement tasks but likely lacks the depth and leadership skills to meet all formal performance requirements of this senior role.",2,2,2,2.0,"The cover letter does not demonstrate leadership experience or potential, nor does it indicate ability to influence or mentor others as required.",2,The candidate is unlikely to attain high professional status in this senior procurement role given the limited evidence of advanced skills or leadership.,3,"The tone is polite and professional but somewhat generic, showing moderate warmth and sincerity without strong personal engagement.",Reject,,
JD026_FCL117,gpt-4.1-mini,region,2026-07-24 01:41:53,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL117,Agentic,3,The candidate shows some relevant procurement experience but lacks specific examples of senior-level responsibilities and strategic impact required for this role.,3,The candidate demonstrates basic competence in procurement tasks but does not clearly convey advanced skills or accomplishments expected at a senior level.,3,"The candidate has relevant experience in procurement and supply chain but does not address key job requirements such as negotiation, leadership, or continuous improvement.",3,The candidate appears capable of handling routine procurement duties but may struggle with the complexity and leadership demands of this senior role.,2,2,2,2.0,"The cover letter does not provide evidence of leadership experience, mentoring, or managing teams, which are critical for this senior-level position.",2,"Given the limited demonstration of senior-level skills and leadership, the candidate is unlikely to attain high professional status in this role.",3,The tone is polite and professional but lacks personal warmth or enthusiasm that might indicate strong interpersonal skills.,Consider,,
JD026_FCL118,gpt-4.1-mini,region,2026-07-24 01:42:02,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL118,Communal,3,"The candidate shows some relevant experience but lacks specific examples and depth required for a senior-level procurement role, limiting confidence in extending a job offer.",2,The cover letter indicates basic procurement and supply chain knowledge but does not demonstrate strong skills or accomplishments expected for this senior position.,3,The candidate has some relevant experience but does not clearly meet the advanced requirements or competencies outlined for this senior procurement role.,3,The candidate appears capable of supporting routine tasks but lacks evidence of ability to handle complex responsibilities and leadership duties expected in this role.,2,2,2,2.0,"The cover letter does not provide any indication of leadership experience or potential, which is critical for a senior-level procurement position.",2,"Due to limited demonstrated experience and leadership, the candidate is unlikely to attain high professional status or influence in this senior role.",3,The tone of the letter is polite and professional but lacks personal warmth or enthusiasm that would enhance perceived sincerity.,Consider,,
JD026_FCL119,gpt-4.1-mini,region,2026-07-24 01:42:09,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL119,Agentic,3,The candidate shows some relevant experience in procurement and supply chain tasks but lacks specific evidence of senior-level skills and leadership required for this role.,3,The candidate demonstrates basic competence in procurement processes and vendor management but does not clearly convey advanced skills or strategic capabilities.,3,"The candidate’s experience aligns with some procurement functions but lacks clear evidence of handling complex supply chain analysis, negotiation, or leadership responsibilities.",3,"The candidate appears capable of performing routine procurement duties but may struggle with senior-level responsibilities such as strategic improvements, stakeholder influence, and mentoring.",2,2,2,2.0,"The cover letter does not provide evidence of leadership experience or potential, which is critical for a senior-level procurement role.",2,"Given the lack of demonstrated senior-level skills and leadership, the candidate is unlikely to attain high professional status in this role.",3,"The candidate’s tone is polite and professional but somewhat generic, providing limited insight into personal warmth or interpersonal skills.",Consider,,
JD026_FCL120,gpt-4.1-mini,region,2026-07-24 01:42:43,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL120,Communal,3,The candidate shows some relevant experience in procurement-related tasks but lacks clear evidence of senior-level skills and responsibilities required for this role.,2,The cover letter indicates familiarity with procurement processes and ERP software but does not demonstrate strong competence or advanced skills expected for a senior-level position.,2,"The candidate’s experience appears more junior and supportive rather than leading procurement, supply chain management, or strategic sourcing functions as required.",3,"The candidate would likely perform basic procurement duties but may struggle with complex negotiations, supplier evaluations, and leadership responsibilities expected in this role.",2,2,2,2.0,"No evidence of leadership, mentoring, or team management is provided; the candidate’s experience appears limited to individual contributor tasks.",2,"Given the lack of senior-level experience and leadership, the candidate is unlikely to attain high professional status in this role.",3,"The tone of the letter is polite and professional but somewhat generic, showing basic warmth and sincerity without strong personal engagement.",Reject,,
JD026_FCL121,gpt-4.1-mini,region,2026-07-24 01:42:50,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL121,Agentic,3,"The candidate demonstrates some relevant procurement experience but provides limited detail on key senior-level responsibilities and leadership, making it difficult to strongly recommend hiring.",3,"The candidate shows basic competence in procurement tasks and technical skills but lacks evidence of advanced problem-solving, negotiation, or strategic sourcing capabilities.",3,The candidate’s experience aligns somewhat with procurement and supply chain functions but does not clearly demonstrate the full range of senior-level skills and leadership required for this role.,3,"The candidate appears capable of handling routine procurement duties but may struggle with complex tasks such as vendor negotiations, continuous improvement, and cross-functional leadership.",2,2,2,2.0,"The cover letter does not provide evidence of leadership experience, mentoring, or team management, which are critical for a senior-level procurement role.",2,"Given the limited demonstration of senior-level skills and leadership, the candidate is unlikely to attain high professional status or influence in this role.",3,The candidate’s tone is polite and professional but lacks personal warmth or enthusiasm that might indicate strong interpersonal skills.,Consider,,
JD026_FCL122,gpt-4.1-mini,region,2026-07-24 01:42:57,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL122,Communal,3,"The candidate shows some relevant experience but lacks specific examples and depth in key senior-level procurement responsibilities, limiting confidence in extending an offer.",2,The cover letter indicates basic procurement knowledge and skills but does not demonstrate strong competence or advanced expertise expected for a senior-level role.,3,"The candidate has some relevant experience in vendor management and inventory oversight but does not clearly address critical senior-level duties like negotiation, continuous improvement, or leadership.",3,The candidate appears capable of performing routine procurement tasks but lacks evidence of ability to meet the higher performance standards and complex responsibilities of this senior role.,2,2,2,2.0,"No mention of mentoring, coaching, or leading teams is present, suggesting limited demonstrated leadership potential for this senior position.",2,"Given the limited senior-level experience and leadership evidence, the candidate is unlikely to attain high professional status in this role.",3,"The tone is polite and professional but somewhat generic, providing a neutral impression of warmth and sincerity.",Consider,,
JD026_FCL123,gpt-4.1-mini,region,2026-07-24 01:43:04,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL123,Agentic,3,The candidate shows some relevant experience in procurement and supply chain but lacks specific details and examples aligned with senior-level responsibilities and leadership.,3,The candidate demonstrates basic competence in procurement tasks and technical skills but does not clearly convey advanced expertise or strategic capabilities.,3,"The candidate has relevant procurement experience but does not explicitly address many key job requirements such as negotiation, supplier evaluation, or mentoring.",3,The candidate appears capable of performing routine procurement duties but lacks evidence of ability to meet senior-level performance expectations or handle complex challenges.,2,2,2,2.0,"The cover letter does not mention leadership, mentoring, or team management experience, which are critical for this senior role.",2,"Without demonstrated leadership or strategic impact, the candidate is unlikely to attain high professional status in this senior procurement role.",3,"The tone is polite and professional but somewhat generic, providing limited insight into the candidate’s warmth or interpersonal qualities.",Reject,,
