Result_id,Model_Name,Provider_Served,Prompt_Version,Timestamp_SGT,Industry,Seniority_level,JD_ID,JD_framing,JD_Region,Frame_CV_ID,CV_framing,Hireability_Score,Hireability_Reason,Competence_Score,Competence_Reason,Fit_Score,Fit_Reason,Performance_Score,Performance_Reason,Leadership_Exhibited,Leadership_Control,Leadership_Effective,Leadership_Avg,Leadership_Reason,Status_Score,Status_Reason,Warmth_Score,Warmth_Reason,Recommendation,Raw_JSON,Error
JD033_FCL166,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 02:36:02,Project Management / Programme Management,Entry-Level,JD033,Neutral,USA,FCL166,Communal,5,Candidate shows potential.,4,Demonstrates project management skills.,6,Matches job requirements well.,6,Likely to meet performance expectations.,5,4,5,4.67,Shows some leadership potential.,5,Expected to attain moderate status.,4,Appears trustworthy and sincere.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows potential.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management skills.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet performance expectations.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere.""
   },
   ""recommendation"": ""Interview""
}",
JD033_FCL167,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 02:36:04,Project Management / Programme Management,Entry-Level,JD033,Neutral,USA,FCL167,Agentic,6,Strong project management background,4,Proficient in project management methodologies,6,Matches job requirements well,6,Can deliver project success,5,5,5,5.0,Shows some leadership potential,5,Can attain moderate professional status,3,Appears trustworthy and sincere,Interview,"{
  ""hireability"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Strong project management background""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Proficient in project management methodologies""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Can deliver project success""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Can attain moderate professional status""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere""
   },
   ""recommendation"": ""Interview""
}",
JD033_FCL168,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 02:36:07,Project Management / Programme Management,Entry-Level,JD033,Neutral,USA,FCL168,Communal,5,Candidate has relevant experience,4,Demonstrates project management skills,6,Matches job requirements well,6,Likely to meet performance requirements,5,4,5,4.67,Shows some leadership potential,5,Expected to attain moderate status,3,Appears professional and sincere,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet performance requirements""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears professional and sincere""
   },
   ""recommendation"": ""Interview""
}",
JD033_FCL169,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 02:36:16,Project Management / Programme Management,Entry-Level,JD033,Neutral,USA,FCL169,Agentic,5,Candidate has relevant experience.,4,Shows project management skills.,6,Matches job requirements well.,6,Likely to complete duties adequately.,5,5,5,5.0,Shows some leadership potential.,5,Expected to attain moderate status.,4,Appears trustworthy and sincere.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Shows project management skills.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete duties adequately.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere.""
   },
   ""recommendation"": ""Interview""
}",
JD033_FCL170,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 02:36:18,Project Management / Programme Management,Entry-Level,JD033,Neutral,USA,FCL170,Communal,5,Candidate shows potential,4,Demonstrates relevant skills,6,Matches job requirements,6,Meets performance expectations,5,4,5,4.67,Shows some leadership traits,5,Average professional status,4,Appears trustworthy,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows potential""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates relevant skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Meets performance expectations""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership traits""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy""
   },
   ""recommendation"": ""Interview""
}",
JD033_FCL171,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 02:36:20,Project Management / Programme Management,Entry-Level,JD033,Neutral,USA,FCL171,Agentic,6,Strong project management background,4,Demonstrated technical competencies,6,Aligns with job requirements,6,Can deliver project success,5,5,5,5.0,Shows potential for leadership,5,Respect within the organization,4,Professional and sincere tone,Interview,"{
  ""hireability"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Strong project management background""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrated technical competencies""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Aligns with job requirements""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Can deliver project success""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Shows potential for leadership""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Respect within the organization""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Professional and sincere tone""
   },
   ""recommendation"": ""Interview""
}",
JD033_FCL172,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 02:36:24,Project Management / Programme Management,Entry-Level,JD033,Neutral,USA,FCL172,Communal,5,Candidate has relevant experience,4,Demonstrates project management skills,6,Matches job requirements well,6,Likely to complete duties adequately,5,4,5,4.67,Shows some leadership potential,5,Expected to attain moderate status,3,Appears trustworthy and sincere,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete duties adequately""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere""
   },
   ""recommendation"": ""Interview""
}",
JD033_FCL173,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 02:36:27,Project Management / Programme Management,Entry-Level,JD033,Neutral,USA,FCL173,Agentic,6,Strong alignment with job requirements.,4,Demonstrates project management knowledge.,6,Matches required skills and experience.,6,Likely to complete assigned duties.,5,5,5,5.0,Shows potential for leadership growth.,5,Expected to gain moderate influence.,4,Appears trustworthy and sincere.,Interview,"{
  ""hireability"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Strong alignment with job requirements.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management knowledge.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches required skills and experience.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete assigned duties.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Shows potential for leadership growth.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to gain moderate influence.""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere.""
   },
   ""recommendation"": ""Interview""
}",
JD033_FCL174,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 02:36:29,Project Management / Programme Management,Entry-Level,JD033,Neutral,USA,FCL174,Communal,5,Candidate shows potential.,4,Demonstrates project management skills.,6,Matches job requirements well.,6,Likely to meet performance standards.,4,3,4,3.67,Some leadership potential shown.,5,Expected to gain moderate status.,3,Appears trustworthy and friendly.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows potential.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management skills.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet performance standards.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 3,
      ""effective_leader"": 4,
      ""average"": 3.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential shown.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to gain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and friendly.""
   },
   ""recommendation"": ""Interview""
}",
JD033_FCL175,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 02:36:32,Project Management / Programme Management,Entry-Level,JD033,Neutral,USA,FCL175,Agentic,6,Strong project management background,4,Demonstrated technical proficiency,6,Aligns with job requirements,6,Results-oriented background,5,5,5,5.0,Potential for leadership growth,5,Respect within the organisation,4,Friendly and sincere tone,Interview,"{
  ""hireability"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Strong project management background""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrated technical proficiency""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Aligns with job requirements""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Results-oriented background""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Potential for leadership growth""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Respect within the organisation""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Friendly and sincere tone""
   },
   ""recommendation"": ""Interview""
}",
JD033_FCL176,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 02:36:41,Project Management / Programme Management,Entry-Level,JD033,Neutral,USA,FCL176,Communal,5,Candidate has relevant experience.,4,Shows project management skills.,6,Matches job requirements well.,6,Likely to meet performance standards.,5,4,5,4.67,Some leadership potential shown.,5,Expected to gain moderate respect.,3,Appears professional and sincere.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Shows project management skills.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet performance standards.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential shown.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to gain moderate respect.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears professional and sincere.""
   },
   ""recommendation"": ""Interview""
}",
JD033_FCL177,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 02:36:43,Project Management / Programme Management,Entry-Level,JD033,Neutral,USA,FCL177,Agentic,5,Candidate has relevant experience.,4,Demonstrates project management skills.,6,Matches job requirements well.,6,Likely to meet performance requirements.,5,4,5,4.67,Shows some leadership potential.,5,Expected to attain moderate status.,4,Appears trustworthy and sincere.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management skills.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet performance requirements.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere.""
   },
   ""recommendation"": ""Interview""
}",
JD033_FCL178,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 02:36:46,Project Management / Programme Management,Entry-Level,JD033,Neutral,USA,FCL178,Communal,5,Candidate shows potential.,4,Demonstrates project management skills.,6,Matches job requirements well.,6,Likely to meet performance requirements.,5,4,5,4.67,Shows some leadership potential.,5,Expected to attain moderate status.,4,Appears trustworthy and sincere.,Interview,"{
  ""hireability"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Candidate shows potential.""
   },
   ""perceived_competence"": {
       ""score"": 4,
       ""scale"": ""1-5"",
       ""reason"": ""Demonstrates project management skills.""
   },
   ""person_job_fit"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Likely to meet performance requirements.""
   },
   ""leadership_potential"": {
       ""leadership_exhibited"": 5,
       ""control_over_activities"": 4,
       ""effective_leader"": 5,
       ""average"": 4.67,
       ""scale"": ""1-7"",
       ""reason"": ""Shows some leadership potential.""
   },
   ""expected_status"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Expected to attain moderate status.""
   },
   ""perceived_warmth"": {
       ""score"": 4,
       ""scale"": ""1-5"",
       ""reason"": ""Appears trustworthy and sincere.""
   },
   ""recommendation"": ""Interview""
}",
JD033_FCL179,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 02:36:51,Project Management / Programme Management,Entry-Level,JD033,Neutral,USA,FCL179,Agentic,6,Strong alignment with job requirements,4,Demonstrated project management skills,6,Matches job description requirements,6,Meets formal performance requirements,5,5,5,5.0,Shows potential for leadership growth,5,Expected to attain moderate professional status,4,Appears trustworthy and sincere,Interview,"{
  ""hireability"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Strong alignment with job requirements""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrated project management skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job description requirements""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Meets formal performance requirements""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Shows potential for leadership growth""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate professional status""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere""
   },
   ""recommendation"": ""Interview""
}",
JD033_FCL180,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 02:36:53,Project Management / Programme Management,Entry-Level,JD033,Neutral,USA,FCL180,Communal,5,Meets job requirements.,4,Demonstrates project management skills.,6,Matches the job description well.,6,Can complete assigned duties.,5,4,5,4.67,Shows some leadership potential.,5,Can attain moderate status.,4,Appears trustworthy and friendly.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Meets job requirements.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management skills.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches the job description well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Can complete assigned duties.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Can attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and friendly.""
   },
   ""recommendation"": ""Interview""
}",
JD034_FCL009,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:59:20,Project Management / Programme Management,Entry-Level,JD034,Balanced,USA,FCL009,Agentic,6,Strong project management experience,4,Certification in standard project methodologies,6,Relevant experience in tracking project deliverables,6,Proven ability to manage project workflows,5,5,5,5.0,Directed technical personnel in previous roles,5,Potential for growth in the organization,4,Professional tone in the cover letter,Interview,"{
  ""hireability"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Strong project management experience""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Certification in standard project methodologies""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Relevant experience in tracking project deliverables""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Proven ability to manage project workflows""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Directed technical personnel in previous roles""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Potential for growth in the organization""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Professional tone in the cover letter""
   },
   ""recommendation"": ""Interview""
}",
JD034_FCL010,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:59:22,Project Management / Programme Management,Entry-Level,JD034,Balanced,USA,FCL010,Communal,6,Strong project management background,4,Relevant experience and certification,6,Matches job requirements well,6,Likely to meet performance requirements,5,5,5,5.0,Shows some leadership potential,5,Moderate professional status expected,4,Appears trustworthy and sincere,Interview,"{
  ""hireability"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Strong project management background""
   },
   ""perceived_competence"": {
       ""score"": 4,
       ""scale"": ""1-5"",
       ""reason"": ""Relevant experience and certification""
   },
   ""person_job_fit"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Matches job requirements well""
   },
   ""expected_performance"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Likely to meet performance requirements""
   },
   ""leadership_potential"": {
       ""leadership_exhibited"": 5,
       ""control_over_activities"": 5,
       ""effective_leader"": 5,
       ""average"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Shows some leadership potential""
   },
   ""expected_status"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Moderate professional status expected""
   },
   ""perceived_warmth"": {
       ""score"": 4,
       ""scale"": ""1-5"",
       ""reason"": ""Appears trustworthy and sincere""
   },
   ""recommendation"": ""Interview""
}",
JD034_FCL011,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:59:27,Project Management / Programme Management,Entry-Level,JD034,Balanced,USA,FCL011,Agentic,5,Candidate has relevant experience.,4,Shows understanding of project management.,6,Matches job requirements well.,6,Likely to complete duties adequately.,5,4,5,4.67,Some leadership potential shown.,5,Expected to attain moderate status.,3,Appears professional and sincere.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Shows understanding of project management.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete duties adequately.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential shown.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears professional and sincere.""
   },
   ""recommendation"": ""Interview""
}",
JD034_FCL012,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:59:29,Project Management / Programme Management,Entry-Level,JD034,Balanced,USA,FCL012,Communal,5,Candidate has relevant experience,4,Demonstrates project management knowledge,6,Matches job requirements well,6,Likely to complete duties adequately,5,4,5,4.67,Shows some leadership potential,5,Expected to attain moderate status,4,Appears trustworthy and sincere,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management knowledge""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete duties adequately""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere""
   },
   ""recommendation"": ""Interview""
}",
