Result_id,Model_Name,Provider_Served,Prompt_Version,Timestamp_SGT,Industry,Seniority_level,JD_ID,JD_framing,JD_Region,Frame_CV_ID,CV_framing,Hireability_Score,Hireability_Reason,Competence_Score,Competence_Reason,Fit_Score,Fit_Reason,Performance_Score,Performance_Reason,Leadership_Exhibited,Leadership_Control,Leadership_Effective,Leadership_Avg,Leadership_Reason,Status_Score,Status_Reason,Warmth_Score,Warmth_Reason,Recommendation,Raw_JSON,Error
JD036_FCL009,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 23:59:28,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL009,Agentic,6,Strong project management experience,4,Certification in standard project methodologies,6,Relevant experience in corporate administration,6,Proven track record of managing projects,5,5,5,5.0,Directed technical personnel in previous roles,5,Potential for growth in the organization,4,Professional tone in the cover letter,Interview,"{
  ""hireability"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Strong project management experience""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Certification in standard project methodologies""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Relevant experience in corporate administration""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Proven track record of managing projects""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Directed technical personnel in previous roles""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Potential for growth in the organization""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Professional tone in the cover letter""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL010,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 23:59:31,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL010,Communal,6,Strong project management background,4,Certification in standard project methodologies,6,Relevant experience in corporate administration,6,Proven track record of meeting project timelines,5,5,5,5.0,Led a cohesive team of technical personnel,5,Potential for growth in the organization,4,Sincere and professional tone in the cover letter,Interview,"{
  ""hireability"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Strong project management background""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Certification in standard project methodologies""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Relevant experience in corporate administration""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Proven track record of meeting project timelines""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Led a cohesive team of technical personnel""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Potential for growth in the organization""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Sincere and professional tone in the cover letter""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL011,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 23:59:34,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL011,Agentic,5,Candidate has relevant experience,4,Demonstrates project management skills,6,Matches job requirements well,6,Likely to complete duties adequately,5,4,5,4.67,Shows some leadership potential,5,Expected to attain moderate status,4,Appears trustworthy and sincere,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete duties adequately""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL012,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 23:59:45,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL012,Communal,5,Candidate has relevant experience,4,Demonstrates project management knowledge,6,Matches job requirements well,6,Likely to complete duties adequately,4,3,4,3.67,Some leadership potential shown,5,Expected to attain moderate status,3,Appears trustworthy and sincere,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management knowledge""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete duties adequately""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 3,
      ""effective_leader"": 4,
      ""average"": 3.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential shown""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL125,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 23:59:48,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL125,Agentic,5,Candidate has relevant experience,4,Demonstrates project management skills,6,Matches job requirements well,6,Likely to meet performance requirements,5,5,5,5.0,Shows some leadership potential,5,Expected to attain moderate status,4,Appears trustworthy and sincere,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet performance requirements""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL126,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 23:59:50,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL126,Communal,5,Candidate shows potential,4,Demonstrates relevant skills,6,Matches job requirements,6,Likely to meet expectations,5,4,5,4.67,Shows some leadership traits,5,Average professional status,4,Appears trustworthy,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows potential""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates relevant skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet expectations""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership traits""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL127,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-24 00:00:01,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL127,Agentic,5,Candidate shows potential.,4,Demonstrates project management skills.,6,Matches job requirements well.,6,Likely to meet performance requirements.,5,5,5,5.0,Shows some leadership potential.,5,Expected to attain moderate status.,4,Appears trustworthy and friendly.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows potential.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management skills.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet performance requirements.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and friendly.""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL128,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-24 00:00:13,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL128,Communal,5,Candidate shows potential.,4,Demonstrates project management skills.,6,Matches job requirements well.,6,Likely to meet performance requirements.,5,4,5,4.67,Shows some leadership potential.,5,Expected to attain moderate status.,3,Appears professional and sincere.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows potential.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management skills.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet performance requirements.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears professional and sincere.""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL129,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-24 00:00:17,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL129,Agentic,5,Candidate has relevant experience.,4,Demonstrates project management skills.,6,Matches job requirements well.,6,Likely to complete duties adequately.,5,4,5,4.67,Shows some leadership potential.,5,Expected to attain moderate status.,3,Appears trustworthy and sincere.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management skills.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete duties adequately.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere.""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL130,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-24 00:01:23,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL130,Communal,5,Candidate has relevant experience,4,Demonstrates project management skills,6,Matches job requirements well,6,Likely to complete duties adequately,5,4,5,4.67,Shows some leadership potential,5,Expected to attain moderate status,4,Appears trustworthy and sincere,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete duties adequately""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL131,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-24 00:01:27,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL131,Agentic,6,Strong project management background,4,Proficient in project management software,6,Matches job requirements well,6,Can complete assigned duties,5,5,5,5.0,Shows some leadership potential,5,Respect within the organisation,4,Seems trustworthy and friendly,Interview,"{
  ""hireability"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Strong project management background""
   },
   ""perceived_competence"": {
       ""score"": 4,
       ""scale"": ""1-5"",
       ""reason"": ""Proficient in project management software""
   },
   ""person_job_fit"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Matches job requirements well""
   },
   ""expected_performance"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Can complete assigned duties""
   },
   ""leadership_potential"": {
       ""leadership_exhibited"": 5,
       ""control_over_activities"": 5,
       ""effective_leader"": 5,
       ""average"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Shows some leadership potential""
   },
   ""expected_status"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Respect within the organisation""
   },
   ""perceived_warmth"": {
       ""score"": 4,
       ""scale"": ""1-5"",
       ""reason"": ""Seems trustworthy and friendly""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL132,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-24 00:01:29,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL132,Communal,6,Strong project management background,4,Technical proficiency in project management,6,Matches job requirements well,6,Meets formal performance requirements,5,5,5,5.0,Shows potential for leadership,5,Respect within the organization,4,Friendly and sincere tone,Interview,"{
  ""hireability"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Strong project management background""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Technical proficiency in project management""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Meets formal performance requirements""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Shows potential for leadership""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Respect within the organization""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Friendly and sincere tone""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL133,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-24 00:01:32,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL133,Agentic,5,Candidate has relevant experience.,4,Demonstrates project management skills.,6,Matches job requirements well.,6,Likely to complete duties adequately.,5,5,5,5.0,Shows some leadership potential.,5,Expected to attain moderate status.,3,Appears somewhat trustworthy.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management skills.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete duties adequately.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears somewhat trustworthy.""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL134,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-24 00:01:39,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL134,Communal,5,Candidate has relevant experience,4,Demonstrates project management skills,6,Matches job requirements well,6,Likely to complete duties adequately,5,5,5,5.0,Shows some leadership potential,5,Expected to attain moderate status,3,Appears somewhat trustworthy,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete duties adequately""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears somewhat trustworthy""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL135,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-24 00:01:42,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL135,Agentic,6,Strong project management background,4,Demonstrated technical competencies,6,Aligns with job requirements,6,Meets formal performance requirements,5,5,5,5.0,Shows potential for leadership,5,Respect within the organisation,4,Friendly and sincere tone,Interview,"{
  ""hireability"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Strong project management background""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrated technical competencies""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Aligns with job requirements""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Meets formal performance requirements""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Shows potential for leadership""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Respect within the organisation""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Friendly and sincere tone""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL136,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-24 00:01:45,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL136,Communal,5,Candidate has relevant experience.,4,Demonstrates project management skills.,6,Matches job requirements well.,6,Likely to complete duties adequately.,5,5,5,5.0,Shows some leadership potential.,5,Expected to attain moderate status.,4,Appears trustworthy and friendly.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management skills.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete duties adequately.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and friendly.""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL137,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-24 00:01:48,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL137,Agentic,5,Candidate shows relevant experience.,4,Demonstrates project management skills.,6,Matches job requirements well.,6,Likely to complete duties adequately.,5,4,5,4.67,Shows some leadership potential.,5,Expected to attain moderate status.,3,Appears professional and sincere.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management skills.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete duties adequately.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears professional and sincere.""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL138,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-24 00:02:00,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL138,Communal,5,Candidate shows potential.,4,Skills align with job requirements.,6,Candidate's background matches job needs.,6,Candidate can complete assigned duties.,5,4,5,4.67,Shows some leadership potential.,5,Candidate can attain moderate status.,4,Candidate appears trustworthy.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows potential.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Skills align with job requirements.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate's background matches job needs.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate can complete assigned duties.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate can attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Candidate appears trustworthy.""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL139,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-24 00:02:10,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL139,Agentic,5,Meets basic requirements,4,Demonstrates project management skills,6,Matches job description well,6,Likely to complete duties,5,4,5,4.67,Some leadership potential,5,Average professional status,3,Neutral tone in cover letter,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Meets basic requirements""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates project management skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job description well""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete duties""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Neutral tone in cover letter""
   },
   ""recommendation"": ""Interview""
}",
JD036_FCL140,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-24 00:02:14,Project Management / Programme Management,Entry-Level,JD036,Balanced,China,FCL140,Communal,6,Strong project management background,4,Relevant skills and experience,6,Matches job requirements well,6,Likely to meet performance requirements,5,5,5,5.0,Some leadership potential shown,5,Moderate professional status expected,4,Appears trustworthy and friendly,Interview,"{
  ""hireability"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Strong project management background""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Relevant skills and experience""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet performance requirements""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential shown""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Moderate professional status expected""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and friendly""
   },
   ""recommendation"": ""Interview""
}",
